Id,Probability
21463,0.049315546
21464,0.045932084
21465,0.011636064
21466,0.055788707
21467,0.007934075
21468,0.014667678
21469,0.015741602
21470,0.0059908014
21471,0.021430815
21472,0.0045986804
21473,0.008432563
21474,0.008891355
21475,0.05535993
21476,0.04019777
21477,0.011049096
21478,0.017489135
21479,0.008855429
21480,0.04565168
21481,0.04215856
21482,0.06379628
21483,0.042808995
21484,0.019341521
21485,0.019412069
21486,0.007184881
21487,0.008998473
21488,0.011194455
21489,0.008703433
21490,0.33661628
21491,0.12161345
21492,0.13221416
21493,0.007992697
21494,0.013073073
21495,0.007194285
21496,0.041048843
21497,0.032986175
21498,0.075536616
21499,0.38344735
21500,0.061020873
21501,0.10940004
21502,0.056314114
21503,0.0046253935
21504,0.4810993
21505,0.21195005
21506,0.0070553087
21507,0.070137076
21508,0.005939104
21509,0.019997772
21510,0.014534145
21511,0.0295075
21512,0.052737802
21513,0.69813997
21514,0.009523282
21515,0.080086164
21516,0.012420095
21517,0.1799225
21518,0.11440188
21519,0.008546783
21520,0.01095005
21521,0.014221557
21522,0.014639836
21523,0.017570997
21524,0.7124468
21525,0.010250938
21526,0.042079926
21527,0.013777867
21528,0.09416211
21529,0.36087012
21530,0.0069249016
21531,0.051926397
21532,0.005753693
21533,0.048116248
21534,0.012607865
21535,0.005221124
21536,0.012651315
21537,0.028590433
21538,0.006700666
21539,0.009629672
21540,0.10549299
21541,0.044390686
21542,0.045928583
21543,0.009345281
21544,0.011986613
21545,0.018471384
21546,0.02521916
21547,0.036017694
21548,0.03865006
21549,0.004063477
21550,0.0202857
21551,0.039015017
21552,0.010418973
21553,0.008112271
21554,0.034073602
21555,0.11328234
21556,0.036891647
21557,0.021319006
21558,0.026806146
21559,0.06275606
21560,0.05397584
21561,0.56860244
21562,0.016848097
21563,0.0070636948
21564,0.004834906
21565,0.04129151
21566,0.0081807645
21567,0.054015774
21568,0.012590437
21569,0.01599137
21570,0.17657238
21571,0.035365008
21572,0.01211678
21573,0.013845732
21574,0.0047742324
21575,0.017093848
21576,0.119743735
21577,0.16839005
21578,0.03125483
21579,0.02084707
21580,0.08170722
21581,0.01256169
21582,0.015049229
21583,0.0070362133
21584,0.0076167895
21585,0.019174913
21586,0.12140222
21587,0.005974536
21588,0.0049405494
21589,0.05398847
21590,0.012792259
21591,0.0063686413
21592,0.096030556
21593,0.0106730545
21594,0.022937192
21595,0.8536795
21596,0.010453438
21597,0.029889762
21598,0.14295746
21599,0.007059653
21600,0.028464165
21601,0.013292444
21602,0.037439812
21603,0.009264074
21604,0.19028236
21605,0.04481698
21606,0.013366198
21607,0.025551729
21608,0.033104114
21609,0.0085804295
21610,0.1216472
21611,0.14132272
21612,0.018756514
21613,0.022024801
21614,0.011173046
21615,0.0077895527
21616,0.022450047
21617,0.010933666
21618,0.084098645
21619,0.016784342
21620,0.043744307
21621,0.011584927
21622,0.021045623
21623,0.16434237
21624,0.18549435
21625,0.009393455
21626,0.009382196
21627,0.32188547
21628,0.016168596
21629,0.014459869
21630,0.029343907
21631,0.118955426
21632,0.007731283
21633,0.053717878
21634,0.08708088
21635,0.021349506
21636,0.020693788
21637,0.10401896
21638,0.013106602
21639,0.009448792
21640,0.010229132
21641,0.37047347
21642,0.07525911
21643,0.057733275
21644,0.008520998
21645,0.010263927
21646,0.011395932
21647,0.02830623
21648,0.010492343
21649,0.010872042
21650,0.096093535
21651,0.006142181
21652,0.104325995
21653,0.006674196
21654,0.08973754
21655,0.028113391
21656,0.057075493
21657,0.41806233
21658,0.09217862
21659,0.014445375
21660,0.028212816
21661,0.015813649
21662,0.046375345
21663,0.008655639
21664,0.08591828
21665,0.026729321
21666,0.0068152286
21667,0.0040309425
21668,0.015149804
21669,0.017604142
21670,0.2065633
21671,0.019997297
21672,0.027095191
21673,0.014517612
21674,0.1262642
21675,0.012025721
21676,0.008262879
21677,0.011752102
21678,0.012883653
21679,0.027665056
21680,0.0056151245
21681,0.0050266176
21682,0.009086978
21683,0.012728178
21684,0.024345024
21685,0.011640979
21686,0.0407067
21687,0.11651738
21688,0.07509533
21689,0.01878999
21690,0.5151997
21691,0.010542099
21692,0.027801493
21693,0.006586214
21694,0.63446635
21695,0.028521266
21696,0.023179648
21697,0.016430782
21698,0.011336867
21699,0.21148743
21700,0.021441873
21701,0.008107554
21702,0.021255229
21703,0.013001128
21704,0.024739988
21705,0.0068860757
21706,0.018787023
21707,0.09148438
21708,0.011362212
21709,0.035797495
21710,0.014213343
21711,0.08599608
21712,0.07913916
21713,0.010575876
21714,0.007329388
21715,0.038883656
21716,0.010361559
21717,0.017937342
21718,0.015702102
21719,0.018311158
21720,0.017883712
21721,0.08111999
21722,0.017266298
21723,0.05762164
21724,0.016333384
21725,0.016619358
21726,0.012589186
21727,0.009120758
21728,0.06258433
21729,0.05596972
21730,0.007329843
21731,0.15554112
21732,0.01985428
21733,0.010601234
21734,0.017223299
21735,0.04275265
21736,0.01426712
21737,0.20853083
21738,0.06278662
21739,0.006315861
21740,0.009251644
21741,0.066426516
21742,0.01449434
21743,0.038478144
21744,0.2225579
21745,0.024278458
21746,0.019848824
21747,0.008218523
21748,0.067275725
21749,0.017089427
21750,0.019525273
21751,0.25441864
21752,0.087579325
21753,0.17711607
21754,0.26507917
21755,0.0071225516
21756,0.014048613
21757,0.010148584
21758,0.05418816
21759,0.1011795
21760,0.32436135
21761,0.010500079
21762,0.3170413
21763,0.02034527
21764,0.016982745
21765,0.0045643
21766,0.12374888
21767,0.01952749
21768,0.14142835
21769,0.06564655
21770,0.064800896
21771,0.0071982024
21772,0.015640419
21773,0.038385022
21774,0.007355165
21775,0.101764664
21776,0.008696503
21777,0.0059475275
21778,0.07637519
21779,0.015814895
21780,0.41244528
21781,0.591639
21782,0.010750614
21783,0.009155467
21784,0.13800718
21785,0.20975797
21786,0.11108915
21787,0.009866412
21788,0.090149984
21789,0.050360896
21790,0.011949799
21791,0.019359004
21792,0.40159607
21793,0.1451298
21794,0.06755094
21795,0.052693453
21796,0.016871864
21797,0.021652212
21798,0.051940024
21799,0.014460019
21800,0.006334742
21801,0.09963163
21802,0.1004591
21803,0.04247665
21804,0.03123376
21805,0.05632836
21806,0.011127211
21807,0.020143757
21808,0.0063558505
21809,0.008918264
21810,0.02329761
21811,0.007947282
21812,0.009980427
21813,0.15190314
21814,0.016589785
21815,0.0071300548
21816,0.011965337
21817,0.0056456467
21818,0.09871702
21819,0.17904559
21820,0.03424244
21821,0.017116424
21822,0.0046062763
21823,0.017182933
21824,0.007845181
21825,0.015905906
21826,0.062119402
21827,0.016468044
21828,0.09526374
21829,0.010120915
21830,0.048049126
21831,0.078766696
21832,0.021856017
21833,0.028899798
21834,0.016859056
21835,0.0080613205
21836,0.04214592
21837,0.008784148
21838,0.096351445
21839,0.033472482
21840,0.010762415
21841,0.11347284
21842,0.06088341
21843,0.4579118
21844,0.014325647
21845,0.014148775
21846,0.2510259
21847,0.007829745
21848,0.020994617
21849,0.116116926
21850,0.016956512
21851,0.017254125
21852,0.0064500244
21853,0.0844752
21854,0.11842429
21855,0.04188553
21856,0.028663864
21857,0.07726555
21858,0.020717312
21859,0.055407427
21860,0.024144258
21861,0.07681443
21862,0.2222488
21863,0.016458834
21864,0.014822483
21865,0.007450195
21866,0.068900004
21867,0.02754267
21868,0.014659246
21869,0.01710531
21870,0.010197906
21871,0.040442966
21872,0.16822849
21873,0.052691024
21874,0.012645562
21875,0.0218586
21876,0.03604677
21877,0.026110316
21878,0.015002553
21879,0.60188395
21880,0.02982955
21881,0.0074630096
21882,0.05174229
21883,0.022316659
21884,0.014380626
21885,0.0374193
21886,0.010218092
21887,0.008540479
21888,0.05606419
21889,0.07316842
21890,0.0069983155
21891,0.007699905
21892,0.35216033
21893,0.02907925
21894,0.07224706
21895,0.01036802
21896,0.016794054
21897,0.008487851
21898,0.011280227
21899,0.010282238
21900,0.006646355
21901,0.010228766
21902,0.054204337
21903,0.045883857
21904,0.05936053
21905,0.01589373
21906,0.06156491
21907,0.017083924
21908,0.013871394
21909,0.011336995
21910,0.10210902
21911,0.008834189
21912,0.02023508
21913,0.026746942
21914,0.20613253
21915,0.008624117
21916,0.011659108
21917,0.022382272
21918,0.12700622
21919,0.006786662
21920,0.08664952
21921,0.046352513
21922,0.02609576
21923,0.08362013
21924,0.05799842
21925,0.018471912
21926,0.013843538
21927,0.0106297545
21928,0.51868635
21929,0.033064324
21930,0.03007561
21931,0.024864275
21932,0.005669981
21933,0.0797249
21934,0.026964875
21935,0.32456553
21936,0.0218829
21937,0.013138621
21938,0.03715812
21939,0.007425961
21940,0.60678875
21941,0.01204013
21942,0.06474802
21943,0.025653843
21944,0.15339607
21945,0.01245007
21946,0.011932297
21947,0.11281843
21948,0.013827143
21949,0.20882198
21950,0.08226167
21951,0.019486818
21952,0.020484842
21953,0.0060160663
21954,0.01039155
21955,0.011317392
21956,0.02263343
21957,0.045400783
21958,0.02950904
21959,0.014332678
21960,0.24175805
21961,0.057018884
21962,0.01214117
21963,0.013836892
21964,0.030570151
21965,0.0096277585
21966,0.05421291
21967,0.009925659
21968,0.017875155
21969,0.025834091
21970,0.0044497843
21971,0.09554812
21972,0.60012597
21973,0.07698823
21974,0.01092242
21975,0.046258863
21976,0.008777449
21977,0.007231846
21978,0.009469701
21979,0.013855548
21980,0.076072335
21981,0.022308655
21982,0.006006163
21983,0.10573824
21984,0.11827257
21985,0.10333259
21986,0.02059536
21987,0.020169174
21988,0.009245553
21989,0.03137347
21990,0.015219163
21991,0.01595451
21992,0.012323779
21993,0.12174251
21994,0.018544855
21995,0.48650047
21996,0.009912982
21997,0.0087890485
21998,0.059906498
21999,0.46605676
22000,0.0063485038
22001,0.024736512
22002,0.06044757
22003,0.0147947185
22004,0.0154196145
22005,0.0069473768
22006,0.011423308
22007,0.008504936
22008,0.057600692
22009,0.0059640445
22010,0.01173446
22011,0.06769121
22012,0.018079495
22013,0.008754152
22014,0.00875416
22015,0.02360047
22016,0.007366436
22017,0.030582383
22018,0.012944412
22019,0.012031903
22020,0.010926176
22021,0.02746373
22022,0.0071735424
22023,0.06351684
22024,0.32280573
22025,0.0047152084
22026,0.059735898
22027,0.012320906
22028,0.028224576
22029,0.00801193
22030,0.12545146
22031,0.051874578
22032,0.0057212557
22033,0.027528234
22034,0.014579948
22035,0.00975021
22036,0.0311333
22037,0.048213776
22038,0.041796315
22039,0.034342036
22040,0.012681083
22041,0.018001158
22042,0.0157236
22043,0.08770015
22044,0.117491744
22045,0.013099344
22046,0.009949914
22047,0.03106852
22048,0.036620624
22049,0.020856932
22050,0.0063769985
22051,0.06689004
22052,0.00979342
22053,0.026196089
22054,0.57884085
22055,0.0061953324
22056,0.04650348
22057,0.79024625
22058,0.018231232
22059,0.031533197
22060,0.020276079
22061,0.02342339
22062,0.13235228
22063,0.008748981
22064,0.006015054
22065,0.009410447
22066,0.22712068
22067,0.00790314
22068,0.054767888
22069,0.007774697
22070,0.012036699
22071,0.014295588
22072,0.018243663
22073,0.012550806
22074,0.009137524
22075,0.012312587
22076,0.087591864
22077,0.011635148
22078,0.060620062
22079,0.06977143
22080,0.029398944
22081,0.077214986
22082,0.0047942046
22083,0.11566253
22084,0.5186733
22085,0.010013694
22086,0.08337275
22087,0.0064225593
22088,0.007170328
22089,0.0071063065
22090,0.09790182
22091,0.018693153
22092,0.01515905
22093,0.0060905586
22094,0.084917106
22095,0.010607853
22096,0.0067442963
22097,0.031181626
22098,0.31045786
22099,0.10717043
22100,0.031997353
22101,0.012223323
22102,0.12196477
22103,0.022890164
22104,0.013950207
22105,0.1975801
22106,0.043775782
22107,0.033764396
22108,0.011835156
22109,0.010208241
22110,0.009625735
22111,0.17180042
22112,0.016667869
22113,0.0132132005
22114,0.006139241
22115,0.009040083
22116,0.0421245
22117,0.005456518
22118,0.015439216
22119,0.02564969
22120,0.08928581
22121,0.013811397
22122,0.0074243164
22123,0.010698455
22124,0.0052821557
22125,0.07454679
22126,0.0517401
22127,0.110888526
22128,0.044841234
22129,0.017306818
22130,0.021720711
22131,0.0054484736
22132,0.007287501
22133,0.033031624
22134,0.39360082
22135,0.14186029
22136,0.021979459
22137,0.0075985417
22138,0.0503064
22139,0.010583563
22140,0.021772344
22141,0.011857718
22142,0.016080037
22143,0.005882814
22144,0.3096707
22145,0.13240287
22146,0.025613004
22147,0.04356804
22148,0.012602922
22149,0.008671562
22150,0.0630669
22151,0.06825728
22152,0.025194671
22153,0.08713304
22154,0.01918604
22155,0.009971903
22156,0.029742708
22157,0.0062418925
22158,0.015700584
22159,0.03352705
22160,0.0394429
22161,0.010230982
22162,0.06798345
22163,0.03778593
22164,0.03141218
22165,0.012991415
22166,0.0111913
22167,0.012432839
22168,0.06070629
22169,0.009798962
22170,0.051932596
22171,0.05999061
22172,0.049101014
22173,0.015645888
22174,0.015935386
22175,0.033327874
22176,0.06866012
22177,0.014583319
22178,0.07723087
22179,0.025919672
22180,0.014301926
22181,0.014798436
22182,0.07891353
22183,0.018365575
22184,0.05629842
22185,0.010427943
22186,0.00546473
22187,0.07217817
22188,0.005625913
22189,0.007696456
22190,0.014388724
22191,0.013205704
22192,0.013542846
22193,0.33343562
22194,0.014679999
22195,0.005090611
22196,0.2808922
22197,0.11792696
22198,0.008936059
22199,0.042875163
22200,0.009947091
22201,0.020884331
22202,0.012433483
22203,0.015105864
22204,0.0208819
22205,0.0468417
22206,0.011729705
22207,0.011170271
22208,0.02387798
22209,0.33828458
22210,0.011712372
22211,0.007559438
22212,0.008798034
22213,0.014328023
22214,0.0120107
22215,0.008713534
22216,0.037087683
22217,0.08586033
22218,0.008585303
22219,0.011360311
22220,0.019641507
22221,0.29158154
22222,0.061758246
22223,0.011997133
22224,0.054314844
22225,0.010207281
22226,0.017156588
22227,0.08357542
22228,0.065671764
22229,0.013790272
22230,0.26139385
22231,0.12861277
22232,0.038038757
22233,0.007581391
22234,0.16274817
22235,0.036606032
22236,0.39093128
22237,0.40009928
22238,0.060463853
22239,0.0067634857
22240,0.00975429
22241,0.6019155
22242,0.1111231
22243,0.011573014
22244,0.018071646
22245,0.12298806
22246,0.013197945
22247,0.020163875
22248,0.008398693
22249,0.006562723
22250,0.02632088
22251,0.21435422
22252,0.060198363
22253,0.19050716
22254,0.017122306
22255,0.011052962
22256,0.013965135
22257,0.007762718
22258,0.6040101
22259,0.05582126
22260,0.009916465
22261,0.013431653
22262,0.005426261
22263,0.01728803
22264,0.030093182
22265,0.008932689
22266,0.008822727
22267,0.098938785
22268,0.16242102
22269,0.32077122
22270,0.015942402
22271,0.025540154
22272,0.027132824
22273,0.021166809
22274,0.034380198
22275,0.019192645
22276,0.009781298
22277,0.054982103
22278,0.025797749
22279,0.03797702
22280,0.025964454
22281,0.032291215
22282,0.012639372
22283,0.07805486
22284,0.006916892
22285,0.02793024
22286,0.049424898
22287,0.018777102
22288,0.024254829
22289,0.010702777
22290,0.023110485
22291,0.13076463
22292,0.10709107
22293,0.22297639
22294,0.5667445
22295,0.21603791
22296,0.04602538
22297,0.030839339
22298,0.014035713
22299,0.015016067
22300,0.01733048
22301,0.03655213
22302,0.040954936
22303,0.009369221
22304,0.035101153
22305,0.34326756
22306,0.013159986
22307,0.04624484
22308,0.1887994
22309,0.014425959
22310,0.031647258
22311,0.01456463
22312,0.079930924
22313,0.010021349
22314,0.07897124
22315,0.006419143
22316,0.03137864
22317,0.15025721
22318,0.23238373
22319,0.015058909
22320,0.03338841
22321,0.03152364
22322,0.01770529
22323,0.030875487
22324,0.018683888
22325,0.025199508
22326,0.009300465
22327,0.0067440276
22328,0.009922332
22329,0.010188135
22330,0.010697734
22331,0.005863089
22332,0.057890426
22333,0.028103597
22334,0.04514153
22335,0.016243579
22336,0.08616961
22337,0.104875185
22338,0.032174435
22339,0.10097513
22340,0.0074114176
22341,0.21320736
22342,0.0071558813
22343,0.007463645
22344,0.012763748
22345,0.012871398
22346,0.010030777
22347,0.019967658
22348,0.02521577
22349,0.34467483
22350,0.008512028
22351,0.03293587
22352,0.015547568
22353,0.050741732
22354,0.010376018
22355,0.117663056
22356,0.012610727
22357,0.06901326
22358,0.25573665
22359,0.1664514
22360,0.08834717
22361,0.017473493
22362,0.024766613
22363,0.0058136117
22364,0.016404202
22365,0.042767778
22366,0.09666092
22367,0.024778645
22368,0.008454949
22369,0.029895294
22370,0.021791013
22371,0.09015428
22372,0.6324543
22373,0.0065558185
22374,0.309906
22375,0.08304312
22376,0.02328181
22377,0.077440344
22378,0.009136894
22379,0.3410655
22380,0.012305579
22381,0.014418719
22382,0.38990134
22383,0.07565999
22384,0.11107983
22385,0.021102535
22386,0.020683426
22387,0.015282347
22388,0.1671346
22389,0.037397098
22390,0.011314602
22391,0.008623069
22392,0.06827314
22393,0.010618498
22394,0.016217396
22395,0.07322102
22396,0.015241815
22397,0.007462572
22398,0.07336926
22399,0.0050521474
22400,0.42322367
22401,0.014910165
22402,0.079774275
22403,0.010163367
22404,0.00790694
22405,0.007893224
22406,0.005071313
22407,0.055857923
22408,0.031144125
22409,0.008085393
22410,0.035986274
22411,0.012302802
22412,0.0075765355
22413,0.010488315
22414,0.016043564
22415,0.61973363
22416,0.05068353
22417,0.035683
22418,0.012468862
22419,0.025931792
22420,0.012144257
22421,0.12483357
22422,0.12737288
22423,0.014461833
22424,0.07530988
22425,0.014497584
22426,0.008058046
22427,0.015206419
22428,0.008733054
22429,0.07884464
22430,0.012808879
22431,0.010542448
22432,0.0469114
22433,0.01055758
22434,0.015141156
22435,0.015702957
22436,0.019987043
22437,0.20488407
22438,0.012458966
22439,0.08751206
22440,0.0059608486
22441,0.016907739
22442,0.050082114
22443,0.02828292
22444,0.02173887
22445,0.0062136087
22446,0.03609281
22447,0.027105477
22448,0.620121
22449,0.013218169
22450,0.08455638
22451,0.015904183
22452,0.08146886
22453,0.03949423
22454,0.010146256
22455,0.10365644
22456,0.007832238
22457,0.0077973916
22458,0.012657427
22459,0.05156663
22460,0.0061068917
22461,0.0057153506
22462,0.0491668
22463,0.019330528
22464,0.011806854
22465,0.020982299
22466,0.007837405
22467,0.0068535535
22468,0.08068886
22469,0.16071662
22470,0.016717905
22471,0.00815834
22472,0.03162219
22473,0.04678377
22474,0.0138828205
22475,0.09980439
22476,0.06733814
22477,0.043189127
22478,0.02575018
22479,0.01036504
22480,0.006754634
22481,0.010674525
22482,0.004303932
22483,0.008117411
22484,0.011803534
22485,0.04314679
22486,0.07710021
22487,0.14026846
22488,0.030733766
22489,0.08602863
22490,0.3289305
22491,0.4356215
22492,0.03608956
22493,0.013292637
22494,0.17006467
22495,0.006937768
22496,0.011651122
22497,0.036152832
22498,0.20354088
22499,0.052363392
22500,0.008839539
22501,0.06376519
22502,0.007999327
22503,0.07339608
22504,0.02077614
22505,0.005030791
22506,0.008075268
22507,0.03012099
22508,0.02266038
22509,0.042697854
22510,0.012514784
22511,0.00989855
22512,0.02319674
22513,0.0069667934
22514,0.021927156
22515,0.20457053
22516,0.015478231
22517,0.020194795
22518,0.026716791
22519,0.00816008
22520,0.0075901933
22521,0.0045567215
22522,0.40895206
22523,0.0707761
22524,0.032709125
22525,0.02297485
22526,0.013744731
22527,0.042621646
22528,0.12284889
22529,0.010747688
22530,0.03222052
22531,0.016355019
22532,0.021110155
22533,0.0076179537
22534,0.010402678
22535,0.027465485
22536,0.11281808
22537,0.031310983
22538,0.0087794075
22539,0.0060614166
22540,0.089050464
22541,0.0059546805
22542,0.15218216
22543,0.0069286176
22544,0.010273426
22545,0.060904503
22546,0.22619966
22547,0.05938169
22548,0.011853361
22549,0.011050888
22550,0.005562097
22551,0.028575405
22552,0.005307828
22553,0.01232245
22554,0.11312285
22555,0.05152331
22556,0.02186008
22557,0.3401697
22558,0.4325348
22559,0.014161791
22560,0.0076922905
22561,0.0051392014
22562,0.010204425
22563,0.021548713
22564,0.102042384
22565,0.099704295
22566,0.08316762
22567,0.026204135
22568,0.2978426
22569,0.0097015705
22570,0.020170173
22571,0.025937166
22572,0.015726559
22573,0.0073983413
22574,0.021469569
22575,0.052062128
22576,0.0044885
22577,0.0539159
22578,0.012216766
22579,0.017577954
22580,0.020404125
22581,0.010124781
22582,0.14803953
22583,0.0053889775
22584,0.008333919
22585,0.018469421
22586,0.012581193
22587,0.06419962
22588,0.006979195
22589,0.006400518
22590,0.008144669
22591,0.0100742765
22592,0.011676572
22593,0.026645606
22594,0.05525371
22595,0.007252086
22596,0.005714652
22597,0.060577482
22598,0.110684395
22599,0.034380205
22600,0.12153591
22601,0.028759303
22602,0.01475652
22603,0.009187025
22604,0.010566659
22605,0.009302772
22606,0.009818617
22607,0.15289041
22608,0.077524714
22609,0.010019637
22610,0.112201
22611,0.010350758
22612,0.052706845
22613,0.078271694
22614,0.013322032
22615,0.08001116
22616,0.044626713
22617,0.12727463
22618,0.081660874
22619,0.15715009
22620,0.04991319
22621,0.07104811
22622,0.045257412
22623,0.0073046032
22624,0.050938044
22625,0.03436884
22626,0.0073556523
22627,0.045902736
22628,0.26331088
22629,0.0220879
22630,0.091272786
22631,0.06958631
22632,0.05748236
22633,0.008161095
22634,0.006524128
22635,0.004788525
22636,0.016288873
22637,0.016745638
22638,0.014745389
22639,0.006737809
22640,0.019884398
22641,0.0076812445
22642,0.013274312
22643,0.012729077
22644,0.014382072
22645,0.429823
22646,0.012703269
22647,0.04339847
22648,0.09804961
22649,0.008953097
22650,0.060006905
22651,0.011113022
22652,0.39036676
22653,0.022454333
22654,0.07411997
22655,0.20540142
22656,0.06437484
22657,0.011449222
22658,0.013723804
22659,0.026336154
22660,0.0059565837
22661,0.1380703
22662,0.020620048
22663,0.020530175
22664,0.0031240527
22665,0.03509603
22666,0.01317133
22667,0.011563042
22668,0.0049804496
22669,0.008050163
22670,0.013394676
22671,0.0092998985
22672,0.010767534
22673,0.21819445
22674,0.014380363
22675,0.0061809807
22676,0.10218822
22677,0.09717686
22678,0.011549169
22679,0.042349625
22680,0.32077572
22681,0.47734222
22682,0.01850041
22683,0.07968894
22684,0.014063904
22685,0.009723071
22686,0.019619497
22687,0.43345493
22688,0.010578077
22689,0.014041997
22690,0.07401855
22691,0.010661273
22692,0.0059156124
22693,0.059089284
22694,0.42914116
22695,0.013477148
22696,0.0099336095
22697,0.22344524
22698,0.038273722
22699,0.010712914
22700,0.13703158
22701,0.01050334
22702,0.006008592
22703,0.053930506
22704,0.07932561
22705,0.011853763
22706,0.009640934
22707,0.005911595
22708,0.3628712
22709,0.19354746
22710,0.0664066
22711,0.33962995
22712,0.012278317
22713,0.007653968
22714,0.013954371
22715,0.072598346
22716,0.008558428
22717,0.021077137
22718,0.013422533
22719,0.014606587
22720,0.007188409
22721,0.0110332575
22722,0.019749979
22723,0.012551527
22724,0.0062876106
22725,0.006109248
22726,0.07339848
22727,0.009826171
22728,0.02726042
22729,0.0062781614
22730,0.059118334
22731,0.3182935
22732,0.012203924
22733,0.025113687
22734,0.03358837
22735,0.068194665
22736,0.011574553
22737,0.16958785
22738,0.0647272
22739,0.024216171
22740,0.06551272
22741,0.008390874
22742,0.00681702
22743,0.004457298
22744,0.035518777
22745,0.024506018
22746,0.22479145
22747,0.078764364
22748,0.023965325
22749,0.0063942745
22750,0.061777633
22751,0.076853864
22752,0.068124525
22753,0.008194817
22754,0.08022214
22755,0.041008364
22756,0.0060678376
22757,0.02451799
22758,0.00807402
22759,0.0056182994
22760,0.005677163
22761,0.0082183555
22762,0.024374891
22763,0.014058193
22764,0.13532557
22765,0.15902454
22766,0.13484213
22767,0.016771393
22768,0.017994327
22769,0.025585735
22770,0.72771597
22771,0.009627003
22772,0.012754929
22773,0.025876721
22774,0.014136183
22775,0.030168379
22776,0.012323673
22777,0.06207843
22778,0.32116088
22779,0.30828458
22780,0.011666852
22781,0.021249786
22782,0.045528326
22783,0.48451662
22784,0.014496569
22785,0.07680958
22786,0.031228233
22787,0.04368128
22788,0.013211311
22789,0.0603009
22790,0.003921326
22791,0.01467844
22792,0.009229222
22793,0.012846314
22794,0.0588154
22795,0.010496582
22796,0.07065668
22797,0.23668262
22798,0.18911842
22799,0.012028315
22800,0.006784139
22801,0.12520929
22802,0.008386439
22803,0.034417354
22804,0.039692968
22805,0.008558675
22806,0.0492903
22807,0.024333613
22808,0.04275307
22809,0.13228923
22810,0.011092091
22811,0.028860327
22812,0.0095778685
22813,0.01995527
22814,0.03785783
22815,0.04359882
22816,0.0061549433
22817,0.43427083
22818,0.04484393
22819,0.018239982
22820,0.010035538
22821,0.009290181
22822,0.0063294857
22823,0.20612763
22824,0.042295117
22825,0.12356927
22826,0.03185211
22827,0.016202424
22828,0.04809309
22829,0.13324828
22830,0.019088095
22831,0.014554621
22832,0.006448518
22833,0.045742977
22834,0.78564835
22835,0.01623529
22836,0.01493761
22837,0.011316624
22838,0.018298613
22839,0.04082493
22840,0.035645466
22841,0.012297734
22842,0.08720466
22843,0.027755326
22844,0.019667536
22845,0.035143472
22846,0.14710936
22847,0.008029658
22848,0.010178326
22849,0.009813158
22850,0.011003743
22851,0.037021745
22852,0.026596472
22853,0.07822535
22854,0.02871705
22855,0.021480868
22856,0.16727503
22857,0.090906784
22858,0.7038157
22859,0.009702944
22860,0.055638555
22861,0.006784085
22862,0.007162172
22863,0.0061068917
22864,0.015208263
22865,0.008560359
22866,0.11498989
22867,0.52468175
22868,0.0061068917
22869,0.012247088
22870,0.011254235
22871,0.015791941
22872,0.07227214
22873,0.006936532
22874,0.49580154
22875,0.8608705
22876,0.622966
22877,0.097532734
22878,0.01246355
22879,0.008959293
22880,0.06646895
22881,0.022405865
22882,0.009786625
22883,0.020510998
22884,0.012416702
22885,0.014247879
22886,0.17351893
22887,0.026737211
22888,0.0088731535
22889,0.017116215
22890,0.019083796
22891,0.010732966
22892,0.09013844
22893,0.018668389
22894,0.011360964
22895,0.009209731
22896,0.01455523
22897,0.06472641
22898,0.014789667
22899,0.030415446
22900,0.031027937
22901,0.0059548956
22902,0.00947784
22903,0.012578628
22904,0.007578568
22905,0.05167301
22906,0.009425225
22907,0.7582708
22908,0.012399161
22909,0.029231105
22910,0.008904341
22911,0.0870396
22912,0.010106555
22913,0.013841443
22914,0.06434729
22915,0.0110364165
22916,0.35890263
22917,0.023966452
22918,0.015805451
22919,0.073275186
22920,0.16650887
22921,0.006235468
22922,0.022798046
22923,0.016368058
22924,0.062522985
22925,0.021516014
22926,0.11193113
22927,0.0060055936
22928,0.0993391
22929,0.009423827
22930,0.47063532
22931,0.015017026
22932,0.061858628
22933,0.007002744
22934,0.07341338
22935,0.0069752736
22936,0.041849367
22937,0.014560738
22938,0.022708353
22939,0.015294716
22940,0.079246774
22941,0.060977243
22942,0.015004039
22943,0.013510924
22944,0.004295087
22945,0.1985877
22946,0.0419521
22947,0.00924561
22948,0.012473643
22949,0.021541428
22950,0.035304736
22951,0.06465858
22952,0.0076969108
22953,0.22486445
22954,0.106087804
22955,0.01669743
22956,0.009763206
22957,0.008535812
22958,0.04049207
22959,0.54771775
22960,0.014831643
22961,0.11209162
22962,0.1556476
22963,0.006634438
22964,0.0117049785
22965,0.02800608
22966,0.018048083
22967,0.0152535625
22968,0.66324025
22969,0.098348595
22970,0.056669503
22971,0.35631064
22972,0.006596355
22973,0.008357098
22974,0.16540395
22975,0.033049516
22976,0.1743062
22977,0.045647644
22978,0.052707486
22979,0.33112562
22980,0.010618988
22981,0.011193215
22982,0.073671795
22983,0.62204325
22984,0.082493976
22985,0.0060746516
22986,0.019877564
22987,0.012534794
22988,0.06418471
22989,0.017262707
22990,0.015204442
22991,0.11921996
22992,0.04025545
22993,0.010616689
22994,0.043277737
22995,0.022466438
22996,0.055542808
22997,0.012735657
22998,0.0053626043
22999,0.016492762
23000,0.19232018
23001,0.0065429956
23002,0.5324715
23003,0.013898425
23004,0.011485536
